id	text	user	offensive	abusive	target	source	user.description
1002600733034893314	Vacature voor Kl-onderwijzer in Torhout.  Start 04/06/2018, duur 27 dagen. Interesse? https://t.co/3JtJMfYjZy	jobsopschool	NOT	NOT		201806_full	De website voor vacatures in het basisonderwijs.
848280169651605504	Doe mee met de DOKI winactie en maak kans op een mooie prijs! Klik hier voor meer informatie: https://t.co/MpoY6xFBhy.	71menace	NOT	NOT		201704_full	
1123484790282424320	@cevdrw Oh, dat is leuk! Benieuwd wat u ervan vindt.	maaikelenoble	NOT	NOT		201905_full	Uitgeefdirecteur Meulenhoff Boekerij A'dam. Ravenclaw by day, Hufflepuff by night. Jurken. Boeken, boeken, boeken! Wil graag alles weten. Heeft altijd een plan.
1268439434174828544	@WakkerGeluid @fvdemocratie Haal maar binnen jongens stelletje beesten zijn t iedere kans om rotzooi te trappen zullen ze aangrijpen	aad06040246	OFFENSIVE	EXPLICIT	GROUP	author	
1065543939791437824	#Mensen die #iets #opgelegd #krijgen, #lopen de #kantjes ervan #af.	AlexM0tivati0n7	NOT	NOT		2018-11-12_2018-11-22_zwartepiet.out	
848292143261155328	Enorm veel belangstelling bij 50 jaar Dierenspeciaalzaak G. Sonder in @inenomweerselo @DinkellandInfo . Mooie waardering voor hard werken !	AlfonsSteggink	NOT	NOT		201704_full	Wethouder gemeente Dinkelland.Financiën/openbare ruimte/grondzaken/ afval/ milieu/duurzaamheid/volkshuisvesting/Kernwethouder Weerselo, Noord-Deurningen
1123482324023304202	"Handig: LinkedIn privacy instellingen op een rijtje!
#privacy #Linkedin
https://t.co/0v8gGpUtFI https://t.co/yHZrBeXld6"	mijnonlineid	NOT	NOT		201905_full	Mijn Online IDentiteit deelt kennis over hoe jij jouw online informatie en jouw online identiteit kan managen.
1266182291287453696	@jadedcreative Echt afschuwelijk hebben dat al meegemaakt in Rotterdam alleen omdat ik af & toe jonko rook & ze denken dat ik me Schaam!? Echt ken deze psycho’s niet in de schurk begon martijn (dat debieltje)ook suggestieve opmerkjngen te maken toen hij jou zag: je houdt Van Kleine meisjes he ?	kcawora	OFFENSIVE	EXPLICIT	INDIVIDUAL	2020-05-29_2020-06-08_blacklivesmatter.out	
1168074534035042304	@YravanDijk @geertenmaria @trouw Hahahaha....; de chaostheorie..., weer anders verwoord .	porthossie	NOT	NOT		201909_full	amsterdam van a tot z; allochtoon; sex made me.; i will retweet , not retreat ; supporter of the underdog.
1168074985338023936	"Stralsund: het proces voor de moord op de 18-jarige Maria is begonnen met een uitgebreide bekentenis van de daders.""We spraken erover hoe het zou zijn om iemand te doden,"" zei de jongeman, zonder enige emotie te tonen: ""Laten we het vandaag doen."" https://t.co/gufOKPpsxt"	corsiebel	NOT	NOT		201909_full	
1123490281687519232	@ajaxmuseumNL Smerige overtredingen ook	ramongrob	NOT	NOT		201905_full	🤬=📵 JaJaBlahBlah
1267041399482056705	@LeoniqueUnique Inderdaad. Hoe hoger de opleiding, hoe lager vaak het algemeen beschaafde niveau. Wat n dwaas weer.	FREEKBlokzijl	OFFENSIVE	EXPLICIT	INDIVIDUAL	author	Int. Roadmanager. Aviation & landscape photography. Realist! Vaderlandslievend. Nederlander. Geen Europeaan! #stopthelockdown #NEXIT, PVV en FvD. Blijf wakker!
666908865393479680	@Fida3i @thisisAppa Zolang moslims zich niet uitspreken tegen antiNLse Korantekst (bijv straf cartoonist) horen ze imo bij IS	FlipFluytketel	OFFENSIVE	IMPLICIT	GROUP	2015-11-12_2015-11-22_parisattacks.out	
1123494491896385537	@LuciaHardonk Ik leg het aan hem uit als London Underground Lines 😇	VeravanHaarlem	NOT	NOT		201905_full	Wannabee policor linkse wegkijker, gristen, echtgenote, moeder (in willekeurige volgorde)
1123492976263618560	@RogiestPhilippe @PsDaVinci Voor culinaire hoogstandjes moet je naar Marokko hoor ;-)	ait_d	NOT	NOT		201905_full	‘Alle gelukkige gezinnen lijken op elkaar, elk ongelukkig gezin is ongelukkig op zijn eigen wijze.’
1123492526936162304	"Vandaag lanceren @WomenInc, @clara_wichmann, @movisie, @NLVrouwenraad en @genderplatform de Alliantie Samen werkt het! Voor gelijke kansen voor vrouwen en mannen om betaalde arbeid en onbetaalde zorg te combineren. #alliantiesamenwerkthet

https://t.co/9rnehLr0rQ"	clara_wichmann	NOT	NOT		201905_full	Bureau Clara Wichmann, tweets over onze procedures, vrouwenrechten, feminisme en aanverwante zaken.
1123482197237862402	"Iets dat Europees geregeld had moeten worden. Jammer dat Europa juist hier zijn kans laat liggen

Ook Tsjechië wil techreuzen belasten met eigen 'digitaks' https://t.co/gK41qrUCJf (via @NUnl)"	bvdhaterd	NOT	NOT		201905_full	Auteur verschillende boeken over technologie en werk. Organisator Digitaal-Werven en TA-live, arbeidsmarktkenner, wielergek. Blockt racisten.
848089005581324289	Facebook opgeschoond, Instagram opgeschoond. Is nu Twitter aan de beurt?	vandijkgerwen	NOT	NOT		201704_full	verpleegkundige | ouderenzorg | amateur-fotograaf | '86 | getrouwd
1002600729683558400	@KTommel @brubaker1977 @FranckenTheo Ik heb hem geblokkeerd. Mijn excuses Koen.	SaidBataray	NOT	NOT		201806_full	IT-Consultant | Professional Geek | Opiniehebber | Kebapologeet | Turks Broodspecialist | Minister van Minzaamheid | Muur van Bornem |
1002602432868900864	Ik heb een podcast opgenomen, niet alleen omdat ze hip zijn, maar ook omdat ik waanzinnig veel zin heb in de E3 2018 en mijn emoties ergens kwijt moet. Hier de nieuwe serie: Foorspellen met Freda, dit is aflevering 1 https://t.co/FWVcgBbI3m	JohnFreda_	NOT	NOT		201806_full	Doet meer dan alleen livestreamen.
1123484005263990784	@1DeliciousVinyl En daar gaat het om. Dat het kán. Denk in mogelijkheden! #positiviteitstweetvanbeun	Beun_De_Haas	NOT	NOT		201905_full	Anno 1987. Mijn desinteresse is groter dan jouw gespeelde haat. Pastafarian. In het echt nóg minder grappig. Eigenaar van een zieke geest.
1168074638666149889	@Anjawashere @SHdeWilde @GreenFutureNL @HoogOverijssel @NLHank Ik word hier in oostelijk Flevoland ‘s morgens tussen 5 en 7 nu al regelmatig wakker van vluchten naar Schiphol. Zolang de politiek zich gedraagt als een oorwurm en bouw zonder vergunning toestaat vliegt er wat mij betreft helemaal niets op Lelystad. Drammers met minister voorop.	Rob60K	NOT	NOT		201909_full	Wil vaak meer dan kan. Doet graag nietsdoen, of doet niet graag doen. Speelt geen gitaar.
1123496892120346624	"Nationale Molendag 2019: Ontmoet de molenaar!
In Limburg leuke activiteiten voor jong en oud in en rond zo’n 4... https://t.co/WoCk9M8usM"	herkebosjer	NOT	NOT		201905_full	Wij hebben een sterke band met uw dorp • Weekbladen • Website • Sjnabbeltjes • Verspreiding • Digitaal Platform
848084795569483776	#nieuwstwitter PEC Zwolle wil ‘enige overgebleven kandidaat’ na weekend presenteren https://t.co/YmdjUKSNGe #voetbal	tGooi_BN	NOT	NOT		201704_full	Het lokale nieuws voor bij de borrel!
1063327485247569920	paar stacks on deck and God dekt ze! ik bel mezelf op op op net een Dexter! ben met ben met Nasser en hij zet me op SCHERP! zie je de fucking coupe nigga ? DAT IS TOP-WERK. !	vibedetector	NOT	NOT		author	
848092870003236865	@VI_nl @LentinGoodijk Goretzka komt toch uit de jeugdopleiding van Bochum?	zeikstraalen	NOT	NOT		201704_full	Who reads this stuff??
1168080847297273857	#Amsterdam cie WIO bespreekt oa de Kinderburgemeester &amp; Kinderraad, A'damse inburgering (nw aanpak), en PvdD agendeert wederom prominent de luchtkwaliteit op scholen, een heikel punt.	RolfUhlhorn	NOT	NOT		201909_full	'Whoever can be trusted with very little can also be trusted with much, and whoever is dishonest with very little will also be dishonest with much', Luke 16:10.
848094089480372224	#vreemdgaan kellytamboer-1986 - kellytamboer-1986 Leeftijd 23 jaar Regio Utrecht Land Nederland Geslacht Vrouw ... https://t.co/z4651tlQEC	GayChick1	NOT	NOT		201704_full	28, Hard en geil, wachtend op dat harde contact met jou! AMSTERDAM alle soorten mannen (L)! Enne, soms mogen vrouwen ook! Bekijk mijn site! OHJA ! VOLG MIJ :$
1266496090091786241	@celiaenser Fucking varkens ik zweer het	wimaliasharry	OFFENSIVE	EXPLICIT	GROUP	author	
1168076042675851264	"#KGBvrouwennn

Om 11.30 uur is het dan zover... De KGB Vrouwen keren terug op De Rozeboom. De eerste wedstrijd belooft gelijk een kraker te worden: KGB VR1 vs. De Zouaven VR1. 🔴⚪ #beker #strekerderby #buren https://t.co/E1Vf7ZIT4i"	vv_kgb	NOT	NOT		201909_full	Officieel Twitteraccount van Kolpings Glorie Blijft uit Bovenkarspel 🔴⚪ / Gezellige voetbalclub uit Westfriesland / Zondag derde klasse / Sportpark de Rozeboom
1123491885203562496	@veronicainside Enorme fan van Veronica Inside, maar dit kun je toch niet meer serieus nemen? 🤦‍♀️	Archana__M	NOT	NOT		201905_full	Advocaat @ Köster Advocaten N.V. 023-5125025 / 06-24857099 | Expert @GZNDenzo.nl | Ajax | Amsterdam
848087085869170688	#nieuwstwitter ‘Jaap straalt autoriteit uit, je ziet dat hij in Engeland de manager is' https://t.co/y4B9sYY9I3 #voetbal_nt	brabant_nt	NOT	NOT		201704_full	Brabants & Algemeen nieuws
1062656938821984256	@Harrienack Als het aan mij lag ging hij met niks per direct retour naar Ghana	IMCSnederland	NOT	NOT		author	
1267478198243246082	@LennSmit @RealDutchRoots Beetje mazzel heeft er een of twee Corona zijn we van dat tuig af	aad06040246	OFFENSIVE	IMPLICIT	GROUP	author	
848286364449861638	"#Culemborg weer 
#Wind 0.3m/s( 0.5m/s)  Zwakke wind.
#Temperatuur=12.1c.

#timetag 23:30:04"	Culemborg_Weer	NOT	NOT		201704_full	
839607153447043074	Mevrouw is dus boos als de #PvdD zich niet opstelt als one-issue partij? #HelemaalVanHetPadje #PenJ #PauwEnJinek	aronofsky1978	OFFENSIVE	IMPLICIT	INDIVIDUAL	author	
1168082618941923329	@Mediacourant 2 maanden geleden.... Toen had hij nog alles begrip! Kan een hoop veranderen he @FrankvanEtten? 😏 https://t.co/NBPPhM3F42	Shareena1983	NOT	NOT		201909_full	In ❤️ with E. - Voetbalfanaat - Korfbalhooligan - Muziekliefhebber - Zingt - Kijkt nog steeds graag #Friends
848088720989356032	@youpvanthek @nrc Spijker. Kop. Maar Moestuintje met een hoofdletter schrijven is ook weer teveel eer..	tsn079	NOT	NOT		201704_full	ex-politieman, ex-IT-er, thans nog een paar jaar Arriva buschauffeur tot pensioen, kritische volger van alles met altijd een mening.
1267726458107105280	@JanM46 Halsema is hypocriet en heeft schijt aan alles buiten haar eigen linkse agenda. Halsema heeft schijt aan de 1 1/2 meter corona maatregelen, aan alle ondernemers, aan de zorg en aan de ouderen. Dit valt niet uit te leggen, Halsema zaait tweespalt in de samenleving, zo dom.	MackAttackXRP	OFFENSIVE	IMPLICIT	INDIVIDUAL	2020-05-29_2020-06-08_blacklivesmatter.out	
1168071194907688961	"@JohansVisie @glk @GemeenteEde Dit onderzoek van @WUR en @stichtingprobos (2016) geeft enig houvast https://t.co/IGustpvl8b

Naar verwachting gaat in 2030 ca. 150 kton drogestof (ds) naar NL rondhout ind. (o.a. woningbouw) en 720 kton ds naar energieproductie. Daarnaast ca. 6500 kton geimporteerd voor energie. https://t.co/Pv27AWJ9zz"	Plushuis	NOT	NOT		201909_full	Expert comfortabele #plusopdemeter (ver)nieuwbouw | Fan van Allelectric/Prefab/Biobased Houtskeletbouw | Fijnstof = GÉÉN  fijn stof
1266363340349034496	@adinde_x Ja het zijn een stel verraders van het kabinet, dat wisten wel al, maar wordt telkens weer bevestigd.	kasleuk	OFFENSIVE	IMPLICIT	GROUP	author	
1123489910047092737	@erictweett @MarcelEmmink Jij speelde toch altijd D5 of D6	westerv1983	NOT	NOT		201905_full	
1266298237335429120	@Doornbosch_ Kwam zo mij TL in met de woorden ..Zeik niet zo..NAV mijn tweet dat ik dacht om te gaan stoppen met Twitter.. Beetje rare binnenkomer.	VikingWicky	NOT	NOT		author	
1123483127773577217	Bewolkt, geleidelijk meer opklaringen. Donderdag een enkele bui https://t.co/RU340KuIrR	WeerTweets	NOT	NOT		201905_full	
1002597565899173888	"•RWS Drone challenge 2018
•Binnenhuisarchitect gevraagd voor de VU
•Rigid Hull Inflatable Boats'en boottrailers leveren aan defensie
Er staan meer leuke opdrachten op TenderNed dan je denkt!
https://t.co/RT3IRTAzVL"	dehelderepen	NOT	NOT		201806_full	✒️Ingenieur met schrijftalent | Columnist | Ghostblogger | Techniek | EMVI | Water | Riolering| Openbare ruimte 🖋
848283509596749826	@NOS zit fout in @Nieuwsuur en het nieuws: ontdekking van CIA (niet FBI) in Jemen bij Al-Qaeda (niet IS) gelieerde groep. #zucht.	envirosec	NOT	NOT		201704_full	Strategist, advisor, agent and entrepreneur on the crossroad from intelligence, Counter-Terrorism, Infrastructure Protection and (Cyber-) Security issues.
1076892264444633090	@77birgit @ADDenHaag Je weet toch dat anno 2018 de media alles wat met zorgpersoneel te maken heeft in een kwaad daglicht stelt.	EleonoraGrant	OFFENSIVE	EXPLICIT	OTHER	author	
1002604404749545473	@RobgroRob Dat is toch het punt. Het kan alle drie de waarheid zijn. Voor zover nu bekend is het bewijs tegen Holleeder enkel woorden en niks tactisch. Dat maakt alle drie de opties in principe even plausibel.	freule_1	NOT	NOT		201806_full	
668362817267961856	@RJKonrad @HuubHangop1 @abbronsink @Jan71151733 dat zijn dan goede mensen maar slechte moslims, een goed moslim is een zeer slecht mens nl.	wimdubbel	OFFENSIVE	IMPLICIT	OTHER	2015-11-12_2015-11-22_parisattacks.out	
848288453716475905	@aus_einem_Guss @michellange62 @Michel31 @Convex_Kafka vroeger noemden dat soort mensen zich gewoon werkloos...Nu rapper	Semperinventum1	NOT	NOT		201704_full	Fan van Elvis, Status Quo, Jiujitsu, Alfa en wielrennen. Allergisch voor verregaande overheidsbemoeienis vanuit de EU en linkse kerk
1002599624530628608	@BNNVARA @pauldeleeuw1962 Scheelt publieke omroep in ieder geval een heleboel geld!	GmVandesande	NOT	NOT		201806_full	
1123489745676505088	Gadgetknaller Klamboe voor kinderwagen en buggy van EURO  voor EURO 4.95 #superaanbieding https://t.co/NfN9m84NuX	DayCrazyNL	NOT	NOT		201905_full	DayCrazy.nl Dagelijks de nieuwste dagaanbiedingen makkelijk verzameld in 1 duidelijk overzicht.
1123482598813179904	Inspecteur mag bewijsstukken kosten verbouwing jaren na dato nog opvragen https://t.co/m7hQRR94yK https://t.co/vnz2xG3n5S	ReintjensEssers	NOT	NOT		201905_full	
664580569381122048	Idioot die obama de nobelprijs gaf gaat nu aan #lubach uitleggen dat het wel meevalt met die moslims Gezien #islaminvasie praat hij bullshit	roepme	OFFENSIVE	EXPLICIT	INDIVIDUAL	2015-11-12_2015-11-22_parisattacks.out	Atheïst judeo-christian hindu buddhist internethero suffering from islam allergy also known as infidel Gematigd dyslectiticus niet te min vermoedelijk D(i)slect
1267730336387121152	@RonVergouwen Halsema is hypocriet en heeft schijt aan alles buiten haar eigen linkse agenda. Halsema heeft schijt aan de 1 1/2 meter corona maatregelen, aan alle ondernemers, aan de zorg en aan de ouderen. Dit valt niet uit te leggen, Halsema zaait tweespalt in de samenleving, zo dom.	MackAttackXRP	OFFENSIVE	EXPLICIT	INDIVIDUAL	2020-05-29_2020-06-08_blacklivesmatter.out	
841740987013709824	Ik begrijp niet wat mensen in Jesse Klaver zien. Praatjes, ijdel, student. #GL #slotdebat	FJEVV	OFFENSIVE	IMPLICIT	INDIVIDUAL	2017-03-07_2017-03-17_dutchparliamentelections.out	
1002603494476480512	@gingergespuis Ja maar jij kan nu niet 1 2 3 hier zjjn en ik moet morgen werken	vetboos	NOT	NOT		201806_full	vaak in de war maar wel heel gezellig
848293217636425728	En uiteraard is IJbaanpad als winnaar uit de basis gekomen in de titanen finale met ALTC De ALTC De Algemene. Op naar de volgende keer!	IJsbaanpad	NOT	NOT		201704_full	Tennisclub IJsbaanpad. Verslaafd aan Tennis en alles wat ermee samenhangt: #BeyondTennis
848282618240086016	Geile arts onderzoekt patient Chad in zijn kabinet https://t.co/1yFqEl4FMI	vbyhtpfvpsvyyc1	NOT	NOT		201704_full	
1123489488909557760	Tijd voor iets nieuws? #vacature Vakantiewerk Postbezorger in Soerendonk Soerendonk https://t.co/L4rBDVP2H2 #wednesdaywisdom	HBOWO_vacatures	NOT	NOT		201905_full	Dagelijks de laatste nieuwe HBO en WO vacatures in je timeline
1123496397792321536	Ik ga strax auto rijde met baba , ik weet nu al dat die ga schreeuwe tge mij 🥺🥺🥺	Hxdrea	NOT	NOT		201905_full	
1064259410694942720	@wil78910 Schokkend. Activistenwereld nauw verweven met NOS. “Simone Weimans, NOS-nieuwslezeres, is hoofd van een jury die 35.000 euro gemeentesubsidie via het Amsterdams Fonds voor de Kunst toekent aan het project van een KOZP-activist.” https://t.co/GVNW8BWCMy	Rwds881	NOT	NOT		author	
1168081069750571008	"@Diplo_JV @GeorgeVanbergen @RutgervdNoort @lexhoogduin 2/2 in het ""Norway Plus"" model ondervang je al die problemen door aansluiting VK bij interne markt via EEA/EFTA en voorlopig in de douane-unie te blijven totdat al die douaneproblemen helemaal zijn opgelost. May wilde dat niet uit (begrijpelijke) angst de Tories te splijten."	jangajentaan	NOT	NOT		201909_full	Blogger en twitteraar, want dat gaat sneller. Amsterdammer in Rotterdam. #OpinieZ #voetbalvader #Volvo940 #opaverhalen #Sinterklaas
848083744355368960	#NieuwsTwitter Vader Syriëgangster Laura Hansen betaalde voor bevrijding https://t.co/DeiUxevNDQ #actueel	Weert_NT	NOT	NOT		201704_full	
1123483266235944962	Beurs_Today: Noord-Amerikaanse overname voor Aalberts https://t.co/W60d7mO9Cg	_Beursnieuws	NOT	NOT		201905_full	Het laatste BeursNieuws!  http://www.Beurs.Today
1123489766324961280	Gadgetsgift Toilet basketbal spel van EURO 21.95 voor EURO 9.95 #dailydeal https://t.co/74NdjfIdoQ	DayCrazyNL	NOT	NOT		201905_full	DayCrazy.nl Dagelijks de nieuwste dagaanbiedingen makkelijk verzameld in 1 duidelijk overzicht.
848280342922485760	@RenataFCG Had je een zwarte jas aan? #bn-er😂	Michpapie	NOT	NOT		201704_full	Haaksbergen, FCT, music, fitness en hardlopen!
667473452664791040	Ik heb al weer genoeg geweld en stupide opmerkingen gezien bij #pauw ,zapt door en vraag me af waarom ik pauw weer een kans gaf.	olivetweetjes	OFFENSIVE	EXPLICIT	GROUP	2015-11-12_2015-11-22_parisattacks.out	
1267435404862644224	@makmikdenkt Exact, dat maakt jou eenvoudig te manipuleren. En met jou al die andere domme vrouwen. Onder sharia wergeving hebben vrouwen geen enkel recht. Je bent uitsluitend om de sexuele fantasie van moslim mannen te dienen. En daar heb je zelf om gesmeekt. Leuk he	AalstV	OFFENSIVE	EXPLICIT	INDIVIDUAL	author	
1168079682413240320	@captainalis Die afleveringen staan online hahahah	harmorIey	NOT	NOT		201909_full	it’s your loss
1168074780098158592	Niet gaan! #twitterlunch #Coosjespam https://t.co/6xx4D9JRp5	suzanneunck	NOT	NOT		201909_full	Strategisch advies, projectleiding, onderwijs- en kennisontwikkeling | zzp sinds 2003 | reizen | geloof niet alles wat je denkt | kunsten
1123482888459231234	Europinion: Werkt de Europese Unie nog wel? https://t.co/31VAT53MTZ	Belgique_info	NOT	NOT		201905_full	Infobot par @jacquesurbanska - mes autres twitter @arts_numeriques @fukushima_actu @sarkozy_info @revolution_info ...
1267134325771964416	@SuperLisaa je incestmoeder ook🖕	LammersTita	OFFENSIVE	EXPLICIT	INDIVIDUAL	author	
1002605631801561089	@ZiggoWebcare Helaas, die site link naar (volledig) uitslaan. Ik heb het over updaten. Net twee keer binnen 10 minuten. Mijn moeder klaag er ook over (woont in zelfde straat). Zij keek een film en ineens weg, rood licht, update. Mistte minuten van d'r film.	Phyrexian_	NOT	NOT		201806_full	Discussionist. Dat woord bestaat nog niet, maar daar ga ik eens een discussie over starten...
1002609636292390912	"Djensende mensen
Ik heb dus met school voor de grap in de bus twee jongens opgemaakt
En ik heb er nu een foto van binnengekregen
IK GA STUK"	MertskeIsAlles	NOT	NOT		201806_full	sarcastisch is m’n bijnaam
1168082521722167296	@NetflixNL Hoe gaat het met jullie? Maar eh... Nou even over die Harry Potter films....	We_love_Lily	NOT	NOT		201909_full	in love with lily james // 20 // shade never made anybody less gay 🌈✨
848089388441632769	"@VermeylenS Kan basisinkomen een nieuwe hitler voorkomen? Zie artikel ""Huidige  crisis, een wetmatigheid"" in Hermes https://t.co/COEiLj3uqe"	wimgrommen	NOT	NOT		201704_full	Current problems associated with the end of the Third Industrial Revolution http://tinyurl.com/m3ztn34
848097124319322113	#NieuwsTwitter Woods moet zich door rugblessure opnieuw afmelden voor Masters https://t.co/mPMhIVeLTR #actueel	Lifestyle_DNS	NOT	NOT		201704_full	De Nieuws Site DE site voor lokaal nieuws!
1267507079666905089	@MinPres Pak dat monster aan daar in Amsterdam! Mensen hebben geen afscheid kunnen nemen van hun geliefden. De verschrikkelijke eenzaamheid. Omdat we om mensen geven. En nu flikt dit verschrikkelijke mens dit! Links tuig!!! Gelijkheid is een rekbaarbegrip! Bah! Gelijkheid altijd!	rense_1	OFFENSIVE	EXPLICIT	INDIVIDUAL	author	
1266464219639230465	De mensen die andere culturen vals beschuldigen en discrimineren zullen er vanzelf achterkomen wat hun gedrag teweeg zal brengen. Rechtvaardigheid zal uiteindelijk winnen en Allah zal hier persoonlijk op toezien. Geloof deze woorden niet!, uiteindelijk zal je ZIJN stem horen.	seus_ody	NOT	NOT		author	
848097133618225152	Hahaha top. En heel netjes gedaan die handtekening, @jesseklaver https://t.co/av30Jty90m	timbinkhorst	NOT	NOT		201704_full	// vader van dochter // man van vrouw // baas van hond // ondernemer // westerse allochtoon // beste stuurman aan wal // sowieso //
1123492764417691652	25 jaar geleden stierven Ayrton Senna en Roland Ratzenberger https://t.co/6NxeIH2FLZ #f1 #nieuws #formule1	nieuws_formule1	NOT	NOT		201905_full	Volg hier al het Formule 1 nieuws op de voet. Via @nieuws_formule1 ben je altijd op de hoogte van de laatste nieuwtjes!
1168083307948650496	@Margit123Margit @jan_warners @HuisartsAlida Als je duidelijk wilt maken wat er bij hulpverleners achter de schermen gebeurt, doe je dat niet in een verongelijkt klinkende tweet die ook nog eens tot de persoon herleidbaar is voor de mensen in de wachtkamer. Nee, dit is echt niet de juiste manier.	Coornstra	NOT	NOT		201909_full	Moeder, freelance journalist & tekstschrijver. Muziek | beeldende kunst | human interest | zingeving | dieren | psychologie | levensverhalen
1266472952712790016	Is dit roze gast nou niet dezelfde die ook bij die zgn reller met gasmasker stond te schreeuwen? En sinds wanneer komt er groene rook uit een granaatschieter voor gasgranaten? Dit is wederom staged as hell!	DeRedacteur_	NOT	NOT		author	Fuck Censuur! Mijn Bitchute: https://www.bitchute.com/channel/deredacteur_/
848282317965733888	Weer tijd om een paar mensen te muten	ItsYoGirlVal	NOT	NOT		201704_full	Issa princess 🇨🇩
1123487988971900929	Patty Brard wil Caraïbisch eiland niet verlaten en Billy Bakker heeft nieuw liefje https://t.co/itGWZdk6ys	De_Stentor	NOT	NOT		201905_full	Officieel Twitteracount van de Stentor. Altijd het laatste regionieuws het eerst in woord en beeld.
1002597989599338504	"Inmiddels in Duitsland op het #ZDF #Heute Nieuws:
Hel en verdoemenis voor Italia: want geen Socialistische regering.
Himmelhoch jauchzend voor Spanje: want Socialisten aan de regering.
#DDR2.0"	Entrepreneurix	NOT	NOT		201806_full	"Entrepreneur interested in Humanity, Business, IT, Politics, Sciences, Satire.
RT is not endorsement."
1266128582004400129	@marijerijpma @Muze211 De media fokt ze op	CrouchingHidden	NOT	NOT		author	
666957603700887552	Als er geen moslims in Nederland zouden wonen, waren de mensen niet zo angstvallig voorzichtig om die nare godsdienst islam te beoordelen.	Aanklacht	OFFENSIVE	EXPLICIT	OTHER	2015-11-12_2015-11-22_parisattacks.out	
1266375377208795137	Gewone burgers worden gelijk van Twitter gepleurd (Suspended) maar bij Trump niet, erg laf van Twitter !!!! #DitisM #Beau #Op1 #Pinksteren Twitter verbergt tweet van Trump die 'geweld verheerlijkt' https://t.co/qUdYeyJa3X via @NUnl	Elisenijmegen1	OFFENSIVE	IMPLICIT	OTHER	author	
665451352294846466	Aan de anti-Zwarte Pietclub die met 4 touringcars onderweg naar #Meppel zijn: U ZOU U KAPOT MOETEN SCHAMEN #Parijs	Houthum	OFFENSIVE	IMPLICIT	GROUP	author	
668534906734190592	@chrisjanssensVB @peterdegroote Maar dat @Barbara_Pas zei dat de meerderheid v/d moslims vreedzaam is zeggen ze natuurlijk niet. #lul	DerooJens	OFFENSIVE	EXPLICIT	INDIVIDUAL	2015-11-12_2015-11-22_parisattacks.out	
1002610357284700160	Van vergeeld eiken naar Bona Old Grey en afgelakt met Bona Traffic HD en voorzien van 9cm hoge moderne plinten. https://t.co/i1dVgTsou5	BTNvloeren	NOT	NOT		201806_full	"Leveren,plaatsen en onderhouden van parket,laminaat,PVC, kurkvloeren. en traprenovatie
http://www.btnvloeren.nl"
1002609296423743488	1856 Nieuwe TESTAMENT Amsterdam J. BRANDT https://t.co/cH0BlrLnBN	DailyMed_	NOT	NOT		201806_full	Daily Healthy Info http://www.healthy44.com
1123487423793643520	@LucVervloet @patrickvdbp @KarinVanRoyen @Emprise2 @MarcWyseur @MariaVANL @BertSagaert @Joke1959 @FransVerstrepe2 @josephsneyers @GabyHemeryck @walterpeeters3 @Geert_Maene @Rudpren @luckywhey @alfaonebe @HaesenAnita @ericsabels @frans_sande @patrickcoin @catherinejonk1 @TwittBot001 @vdputter @EddyBSB @VerhelstBr @Culturefreak12 @ingrid_grietje @dirius49 @jokevandevelde1 @DesmitPier @LucvanBalberghe Ook voor jullie 👍😍😍	krannoot	NOT	NOT		201905_full	Moeder van twee schatten/ Tandartsassistente/ trots Oostendenaar / Existentialisme ❤️Non agressie principe / Double lait & Droste / Zwarte humor. Sint twietus !
1002605180209254400	heb net een heel bijbel verhaal verteld tegen me ma over hoe ik wil dat bts nog een show doet in a'dam maar dat ik ook niet wil dat ze zoch overwerken cuz we don't wanna have a jeongguk pt 2. en dat ik vind dat ze rust moeten hebben😩🤙🏻	dreaminyoongs	NOT	NOT		201806_full	#민윤기 : i love u
1123484755222306816	@Ru260566 @pimbrussee En hoe hier het staat, zo denk ik ook. Het is schandalig	MarioOortjes	NOT	NOT		201905_full	
1168077986161135617	@HKH @Mevrouw_Maas Wat een goed idee😁	Zwarte_Magica	NOT	NOT		201909_full	Fly on, ride through, maybe one day i’d fly next to you. Fly on, ride through, maybe one day i come fly with you. Fly on.
1267444684177227776	Wie gaat er nu protesteren voor een dode misdadiger? Geld 💰 dus.... En #links subsidies 🤮 https://t.co/hujLkwGglp	GoThorium	OFFENSIVE	IMPLICIT	GROUP	author	
848285122487078913	@OTweet1Tweet @DanielaDoch @NOS Zwijg jij gewoon tegen mij. Wat jij vraagt heeft niks met mensenrechten te maken. Jij predikt onverdraagzaamheid.	RedheadLotte	NOT	NOT		201704_full	Dichteres / politiek beestje / mezelf / Brabants. Maatschappelijk betrokken. Toverwoord is respect. Alles kan in overleg worden opgelost.
1168078713457696768	@Charlot2409 @00NickSmit Inderdaad. Onderstel maar bij het grofvuil gezet. Je begrijpt het gewoon niet, waarom sommige mensen zo laks zijn.	PearlsRosesNL	NOT	NOT		201909_full	"Bespoke #Collectibles - Rare #Books 📚& Sewing ✂️tools ""Wat mooi is moet bewaard blijven"" What is beautiful must remain #Antiques #Vintage Mantelzorger & Mama"
1123485641537462277	Inspecteur mag bewijsstukken kosten verbouwing jaren na dato nog opvragen https://t.co/DZEy6im3SL https://t.co/IWb8ncD3Re	zuurbiervoulon	NOT	NOT		201905_full	Accountancy, fiscale advisering, uw partner en adviseur in ondernemen.
